,free_text,label_id
1764,Một học_kì đầy sóng_gió với abe,0
1765,Hàng_họ giề,0
1766,Minh_Lê,0
1767,Nhìn bản_mặt Thành_Long nhầm tưởng nhân_hậu nhưng bản_chất vô_hậu,2
1768,Đứa nào mà lúc_nào cũng cười là giống cô gái trong truyện này đây :,0
1769,đcm cười 33 giây,0
1770,tộc chưởng cu to như lõi giấy wc,0
1771,Em Bé Có Râu tag ah chi hừm,0
1772,Sặc_máu với bả,0
1773,"Một cô bé chợt nhận ra có tóc mọc giữa hai chân . Cô ấy lo_lắng và chạy đi hỏi mẹ về đống tóc đó . Mẹ cô ôn_tồn giãi thích phần tóc đó có tên là khỉ , hãy tự_hào rằng con khỉ của con đã mọc tóc . "" Cô bé cười . Vào bữa tối cô nói với người chị "" khỉ của em mọc tóc rồi ! ! ! "" . Cô chị cười và nói : "" chưa là gì đâu , khỉ của tao còn ăn chuối rồi cơ : ) )",0
1774,Tối_qua hẹn nay ra vlog nhưng hóng mãi vẫn chưa có : ( (,0
1775,Tú_Phạm tư_tưởng ở nhà lấy chồng chả thế ,0
1776,Xuyến_Nguyễn_no no,0
1777,Anh Ngọc_Nguyễn,0
1778,: ) ) dân Việt xây lên chứ đéo ai mà sủa : ) ) khéo khi có cả bố_mẹ m làm ở đấy = ) ) đhs có cả cái page chửi = ) ) mấy thằng mày lo đi mà học đi,2
1779,Bảo_An đoạn đầu giống ae hay chửi nhau đấy hahhh,0
1780,chị có chị đẹp,0
1781,Nhã_Phương giờ là canh hoa trend bây_giờ đó,0
1782,Tu_Pham,0
1783,Toàn cocc làm thôi,0
1784,Liễu_Fiêu_Fiêu lấy đâu ra thông_tin ý_thức hơn z,0
1785,Hoàng_Vũ có tiền thì thằng đéo nào cũng đẹp,1
1786,Chúc_mừng người ae,0
1787,Link website cho anh_em nào muốn mua áo như bé Ba luôn,0
1788,Nguyễn_Trọng_Hiệp nani 0,0
1789,Lá_cải,0
1790,Nói_Linh khoe vàng . Còn cô thì sao . ?,0
1791,"Biết nhưng biết vs nhau thế thôi nhé . Đừng ai nói ra , nó lại bảo phản_động đấy",0
1792,Đc của ló= ) ) ),0
1793,Trương_Đình_Thi lúc đầu chưa chơi đã bị sp chửi ? Xong feed dần thế_là feed luôn,0
1794,Thương Thương rủ đánh_bài cho dui ,0
1795,Người Việt rất thông_minh sáng_tạo ở khoản này mà .,0
1796,xịn thật_sự : v,0
1797,Thế_này chơi phi_tiêu với bắn cung chuẩn phải_biết,0
1798,"Phạm_Minh_Pháp sai rồi bạn ơi , Nhung em ấy chỉ nằm cái nào vát cmn vàng hay đá_quý thoyyyy : ) ) ) ) )",0
1799,Ăn tết ngon : ) ),0
1800,Vậy cho hỏi lương ông nhiêu ? Và ông có mấy chục căn_hộ ?,0
1801,I love u chucamooo,0
1802,Chắc sáng bà xem được chiều edit video đính_chính : v,0
1803,Thế nên phải đc nghỉ học thêm tháng nữa = ) ),0
1804,Nguyễn_Đông trẻ trâu biết j,0
1805,Bao_Binh 10 năm mà lương như_vậy thì trách bản_thân bạn,0
1806,Perfect,0
1807,". Tìm_hiểu dùm mình nhen bạn , ko phải cứ tây ăn cứt thì ta cũng ăn cứt nhen !",2
1808,Bữa nay lộng lẫy quá he đẹp gái quá chị,0
1809,Mãnh_thú thích mùi gậy,0
1810,Chị có tiền thế sao ko đi thẩm_mỹ_viện đi ak ! !,0
1811,Đỡ buồn thôi chứ ham_hố cà_khịa gì đâu,0
1812,Lộn cái là,0
1813,M ngu qquua m chết mẹ m đi i ad,2
1814,Múp quá Abe ơiii,0
1815,Thần tức ziên là tức zien là tượng của tui,0
1816,Chi dep that Ma,0
1817,Thấy gái là con mắt sáng lên : ) ),0
1818,Thích là phải nói cũng như đói phải ăn : ) ),0
1819,Dễ tha thứ vậy em_em có tấm lòng nhân hậu quá,0
1820,Và họ ở Việt_Nam có tự_do ngôn_luận .,0
1821,Được thế còn gì bằng ,0
1822,Nghĩa Nguyễn_mai_mốt chào nhau là phải như_vậy nha,0
1823,VN Net sắp sập mất hoy . Dám viết bài phản_động ak,0
1824,4tr8 lượt xem,0
1825,Tận_lực tận_tâm với nghề,0
1826,Nước đi hay đấy,0
1827,Bộ hết người hay sao vậy trời ...,1
1828,Kha_khá Nhung,0
1829,Lê_Hà_Sơn,0
1830,Cháu chào chú Dần từ AUS . Chú giữ_gìn sức_khoẻ,0
1831,Anh tôi bắn mấy viên về bỏng hết tay haha,0
1832,“ Công đi các em  bọn nó yếu lắm r ! A sấy phải hơn 2 băng_đạn các e ạ ”  đó là câu nói lừa người nhất mà tôi từng nghe,0
1833,Mình tên Tùng và lúc nhỏ cũng vậy ,0
1834,- Trung jump king - : ),0
1835,"Trần_Dần ăn tục , nói khoét hắn đoán được vận_mệnh , tương_lai thì nay hắn giàu to rồi , chứ đâu phải xách cần đi câu cơm , có lẻ hắn bị ( bệnh_tâm_thần ) .",2
1836,Trần_Bắc_Hà cũng chết trong tù đó !,1
1837,"Càng đọc càng tức con quỷ đó . Bây giơ vì nó bao nhiu ng chuẩn bị thất nghiệp , người gia thì lo sợ hoang_mang , bao nhiu chủ Doanh nghiệp đợt này tiu luôn . Thứ gì đâu ak",2
1838,Yêu xa xác_định đi buổn sỉ lẻ các loại sừng đi còn phải đi buôn vỏ ốc vỏ sò hay không còn phụ_thuộc vào vận may của mày : ) ),0
1839,Đến cảnh này lại đéo nhịn cười được cmay ạ = ) ),0
1840,Tội nghiệp nhà tiên_tri lúc này hơi ôm gì toàn là ăn mi gói chịu không nổi gio muốn quay lại việt nam rồi tội nghiệp quá,0
1841,Nguyễn_Thuận ca_sĩ ra bài fan ý_kiến chứ clg căng,2
1842,Nguyễn_Phúc_Đạt_Đà Nẵng nữa kìa,0
1843,Cảm_động rớt nước_mắt : v,0
1844,Tôi đã thấy chó cs trên đất dân .,2
1845,,0
1846,Hanh_Viet t giúp xong r mới cực_kì thuyết_phục,0
1847,youtube dung_túng những lip tục tiểu sao vẩn được đăng không hiểu luôn khoá tài_khoản lại là nó bớt xàm liền chứ gì chửi bậy_bạ cho trẻ nhỏ nó bắt trước,0
1848,xin video di anh dep trai,0
1849,"Sao lại không ? Không_gian khép_kín , lúc_nào cũng mở điều_hoà , vị_trí ngồi thay_đổi liên_tục , với_lại mấy người bị lây_nhiễm hầu_như trên 50 nên đề_kháng đã suy_giảm nếu đổi lại trẻ tuổi hơn chắc đã không nhiều như_vậy ( bằng_chứng là cả phi_hành_đoàn đ",0
1850,lmao = ) ) ) ) dịch thế_mà các ô vẫn đá đc ms siêu,0
1851,Mượn đồ_chơi tí cũng bị ăn phốt,0
1852,abe làm hết rồi đó < 3,0
1853,có nhiều tiền mới là người thành_công : ) ) \,0
1854,Doinb thật vinh_dự khi được thầy gánh,0
1855,anh đứng giữa nhìn phát biết chủ đầm tôm chục tỷ đồng : v,0
1856,Mày xấu như quỷ,2
1857,Mtp,0
1858,Lê_Minh_Thành đẩu đi đóng MV rồi,0
1859,link chết rồi,0
1860,Chửi vụ của Phan_Anh đi : ) ) sao châmh update thế .,0
1861,Bài ca đòi nợ hay ghê = ) ) chắc học thuộc,0
1862,Xuất_sắc lun cô ơi,0
1863,Ổng ráng nín kìa = ) ),0
1864,Coi cười muốn xỉu chi kim vui quá,0
1865,Búng_Tym lợn cho ông_già ăn với mỳ tôm này = ) ),0
1866,Idol  chuẩn luôn,0
1867,Cmt dạo để được fan cứng : ) ),0
1868,Duy_Khánh thế cứ đàn_bà thì mới không biết đúng_sai à ? ?  ? ?,0
1869,"Ông Dần là 3 / / / nhưng là 3 / / / zui , khác vs 3 / / / lol kia",2
1870,Haha lua dao người ta rồi sợ chạy wa nước_ngoài jo lên nói fet,0
1871,đổi avata để ủng_hộ . yêu_cầu nhà nuosc đưa cán_bộ tới VŨNG ÁN tắm biển hết đi,0
1872,toẹt vời : D,0
1873,Ok,0
1874,Thôi anh ơi chuẩn_bị về mở tiệm bánh_tráng là được rồi,2
1875,"Hiếu ơi hiện có kênh con LisaO chửi cả DÂN_TỘC VIỆT_NAM NGU VÌ ĂN MẮM THÚI , EM LÊN DẠY_DỖ CHO NÓ BÀI_HỌC ĐI EM , BỨC_XÚC QUÁ.cảm ơn em .",2
1876,Thích qua à . Ước j trinh 3 tiếng,0
1877,Love you,0
1878,Phim cũng đc kiểu hay giật_mình nhưng cái kết nó hơi vội,0
1879,Hihi,0
1880,Ck tham kim dep choai qa,0
1881,Nguyễn_Thịnh như con đĩ quái_thai . Bổ xug thêm con cu nưa nhé . Trứng hơi to ,2
1882,Lâu_lâu được một pha là cứ đem ra khoe hoài : ),0
1883,Ok a : 3,0
1884,Thầy phải thay cho petland mới hợp,0
1885,Sắp hưu rồi thì nói thôi ông nào mà chả vậy,0
1886,Dương = ) ) Làm gì kệ mẹ bạn,2
1887,5 điều bác_hồ dạy : khiêm_tốn thật_thà dũng_cảm .,0
1888,Giống loài Loan luân la vây,2
1889,Iris_Phụng ngon_lành,0
1890,Minh_Anh_Mai ko sao về đây anh ơi,0
1891,Đáng iu quá ,0
1892,đang xem hài ai rãnh xem quãng cáo,0
1893,Đẹp_trai lỗi tại ai = ) ) ) ),0
1894,Nghỉ r nha,0
1895,@ Em_Gái Có Cu chuyện gì z mn ? ? ? ? ...,0
1896,"4,5 tr đảng_viên đã lỡ leo lưng cọp",0
1897,Tùng Rey cũng gần tới m rồi đó coi_chừng nhen,0
1898,Thuỳ_Linh đọc nguyên đoạn cuối thôi臘‍♀️臘‍♀️,0
1899,Tiên_tri vũ_trụ ,0
1900,Này thì thượng_đẳng với chúng_tôi,0
1901,Duyên dễ_sợ duyên . Cô nói_chuyện thật_tình quá,0
1902,"Thích cô MH , mà LKC thì nc hơi vô_duyên",0
1903,Lấy tiền miền nam đi nuôi một lũ con_cháu trung_quốc,2
1904,Nhung,0
1905,Hay quá cô oi,0
1906,Nguoi dep,0
1907,Style truất,0
1908,Giúp mình với mọi người ơi,0
1909,"Lê_Thuý_Duy em dâu Tăng_Thanh_Hà đây ạ , ngon vl = ) ) )",0
1910,Tường_Vy ok,0
1911,Nguyễn_Hoàng_Cẩm_Ly xem_lại vẫn buồn_cười,0
1912,1 là không đẹp bằng mình 2 là xấu hơn mình ? ? ? ? ?,0
1913,"Ô_nhiễm là do ko rửa đường nhé , có_khi nào ô_nhiễm môi_trường do dân thủ_đô đi ngủ không rửa chân không các bác nhỉ",2
1914,quả dày cá_sấu made in cao_bằng : v,0
1915,chúc_mừng thầy nha = ) ),0
1916,chính_thức vô_gia_cư 梁梁,0
1917,buôn cuoi quá anh Lân oi chọc nha tiên_tri hoài,0
1918,Các cậu có thấy quả bóng đỏ đáng yêu kia ko ?,0
1919,Làm con_người kh thích thích làm con cặt,1
1920,rì viu nhà vs đi a : ) ),0
1921,Trung thầy giá Thẻ_Bài,0
1922,Tư_duy của người đi du_học : ) ) ),0
1923,Trường nghe ấm lòng zễ sợ,0
1924,Này khẩu phật tâm xà,1
1925,"Trung + thì cũng như đứa em thiện lành Việt + . Gian_manh , xảo_trá , tàn_bạo và độc_ác với dân . Thùng_rỗng_kêu_to . ",2
1926,Đạn bắn không chết chỉ khi nào tới số thì mới chết kkk .,0
1927,Bác Đảng muôn lăm,0
1928,Ba Gà MTP,0
1929,xin video di bro : v,0
1930,"Nếu ông này đem thử_nghiệm rồi chết vì tai_nạn . Thằng chó ad lại bảo : Cơ_quan nhà_nước ko quản_lí , theo_dõi để người_dân chết vì phát_minh của mình . Ex",2
1931,Bu_Phạm nhớ nha : ) ) ) ),0
1932,Haha lạy mấy mẹ,0
1933,Đáng_lẽ phát come out cô MINH HIẾU vào 8 giờ tối . Cho mọi người rảnh xem vs cày view cho lên top trending . ❤️❤️❤️❤️,0
1934,xe đẹp cọc_cạch ,0
1935,Cái mỏ lồn,1
1936,Vũ_Thanh_Huyền khi bạn cmt nhưng lại quên lắp não : v,2
1937,Bố lạy mày Nhung ơi_là Nhung,2
1938,Tú_Hoàng_Võ thầy t làm hết nha : v,0
1939,Lên top 1 trending đê chị e ơi,0
1940,Em rớt trứng rồi abe,0
1941,Trương_Duy lz mẹ,2
1942,Cực_kỳ thuyết ....,0
1943,Cạn_lời,0
1944,tin là bọn nó rút liền,0
1945,Thi đéo làm được bài mà nhìn mặt lão Độ đéo nhịn cười được . Ae ai như t k,0
1946,Bình chữa_cháy có vấn_đề,0
1947,"Một bên là giọt pessi , một bên là giọt cô ca - . -",0
1948,be carefulll : ) ),0
1949,Toàn lũ não phẳng ....... thấy cái biển số xanh là loại xe dc ưu_tiên làm công vụ ..... đèn_đỏ dc vượt ... đường cấm cũng dc chạy mà ..... tụi bây ngu dữ vậy ! Đéo bik ất_giáp thì câm mỏ lại ..... lâu_lâu lụm dc tấm hình đéo liên_quan cc j cũng nhảy lên như chó điên ... vô cmt giống như đúng rồi .... cả thằng ad cũng hình người mà óc chó ! ! !,2
1950,Ninh_Trần gắt nha,0
1951,Ba hard cc : ) ),2
1952,muahhhaaaa,0
1953,Quân Mông-Nguyên hồi xưa hùng_mạnh cỡ nào còn dẹp nổi mà : ) ) trận này thắng chắc,0
1954,14:41 nói gì nói hát cải_lương vẫn ko quên con 3 dàng_ngọc,0
1955,Nhung ơi Nhung ra đây mà xem nè em : ) xem em đã làm j cho đất_nước nè : ),2
1956,Giang_hồ mõm sena hải_phòng : ) ),0
1957,C đep qua c oi,0
1958,Cô có duyên thật_sự . Nói_chuyện kiểu chân_thật .,0
1959,Đcm . Nó đóng thuế nghìn tỉ thì nó được quyền giết người à con chó,2
1960,Hiếu_Đặng ai cũng như bạn thì ... ?,0
1961,Đẹp_trai tài_năng tư_duy đỉnh cả đỉnh thầy dell có nha các em và thầy rất tỉnh với thầy hát rất hây nha các em,0
1962,Co ba oi ke nguoi ta di con day ngheo lam doan loto kho lam sdt con que con ben tre 0347569004,0
1963,Mình sẽ ko cười ca_sĩ cuối : ) ) ),0
1964,Đến khi nó lớn tầm 15t ý,0
1965,Thw cô kim wa,0
1966,Đêm đến chỉ thích nắm tay ai đó thôi 浪,0
1967,Anh hùng thầm_lặng,0
1968,Định tạo trend à : ) ),0
1969,chuẩn . theo t đấy bài này của Jack nghe ko hay mấy gọi là tạm thôi,0
1970,Diễn đúng 1 show : ) ) ) ) danh_hài hải_ngoại với chúng_tôi,0
1971,Đm ! Đen méo chơi nữa,0
1972,đc anhh,0
1973,nhân_vật lgbt best nhất cộng_đồng mạng đến hiện_tại,0
1974,"Lyrics khó thuộc hơn mấy bài trước , nhưng_mà nghe cũng đc , e nó mới comeback lại sau thời_gian dài , thế nên còn nhiều sai_sót . Hi_vọng bài sau sẽ tốt hơn .",0
1975,Sợ quá huhu,0
1976,Má dơ vl = ) ) ),1
1977,Vũ_Trung_Hiếu má tưởng ngầu lắm : ) ),0
1978,Ok_anh,0
1979,k có tiền thì làm vlog sống dưới ao : ) ),0
1980,k a ơi ii LD,0
1981,Nguyễn_Đức sr đùa vui thôi k nên phân_biệt,0
1982,Cho hỏi đây có phải là lời của Quốc_sư không ạ ? https://www.facebook.com/groups/cpdvn/permalink/620961168541168/,0
1983,Bài này pubg trả tiền quảng_cáo : ) ),0
1984,K cap nhanh trang vào đọc đc thì k xịt phát lào,0
1985,Sao tăng hoài_zậy,0
1986,Chị làm_đẹp thành_công lắm . ,0
1987,Tức nhiên à tức nhiên uhm tức nhiên ơ tức nhiên uu tức nhiên toàn nghe tức nhiên câu nào cũng có từ này cái này chắc tật luôn ồi tức nhiên tiger tức nhiên bị nhiễm covid 19 ồi,0
1988,trúng GA r bán đi lấy tiền build case chăng,0
1989,Quang_VuongDuc vậy luôn : vv,0
1990,zấn đề là mình phải ở chong nhà ... mún đi đâu thì phải đi ..,0
1991,No vừa thôi ma ơi . nó nở banh hang giờ ...,2
1992,"Trần dần Numbers_One , cảm_ơn anh Lân phố Bolsa",0
1993,Anh Độ hậu_cần nhà ta,0
1994,Cập nhập 4p sau : ) ) ),0
1995,Đúng a ưi ^ ^,0
1996,@ Phương vo nói cl gì z mẹ . Nói mà để ng ta từ_chối hiểu hay gì á,2
1997,Phạm_Văn_Đồng ngta có chữa cho đâu ! Với_lại khi về việt_nam chị vẫn tuân_thủ đúng quy_trình cách_ly mà ! Có phải như con kia đâu,0
1998,Chị giàu lòng vị_tha : ) ),0
1999,Lúc đó ae chỉ nhớ sói mixi chứ éo nhớ độ mixi,0
2000,Dc,0
2001,Hoàng_Đức_Nhật haha,0
2002,Tính lấy máy ra nói đạo_lý mà chưa kịp nói đã toang ,0
2003,Nanaa,0
2004,Bài này bác nói hay wa,0
2005,chuận bi thanh_niên sắp suốn tốc,0
2006,"mày bị ngu hay gì mà m hổng hiểu , mày ngon m để hình bản mày lên là xác_định 8h tối nay dở nóc nhà màyyy",2
2007,Chúc kênh panba dc nhiều sub nha yêu thầy dấu bé 3,0
2008,Sao già xap xuong lô roi ma len mang chui chi vay that la xau hô,1
2009,..,0
2010,"Quỳnh_Hương thật , t tưởng nó viết thiếu dấu nặng , mẹ nó chứ",2
2011,Nguyễn_Thị_Duyên vậy thì làm_sao vượt qua sóng_gió cuộc_đời ,0
2012,Sợ thật ấy : ) ) ),0
2013,Chi hieu hom nai dep.qua,0
2014,Nhà tiên_tri vũ_trụ hình_như trở cờ rồi thì phải,0
2015,Tộc_trưởng khiến em rất tự_hào : ) ),0
2016,Kiệt_Nguyễn_acp em vs : ( (,0
2017,MAY QUÁ IDOL VẪN CÒN KHỎE MẠNH . HOAN_HÔ ....,0
2018,Hỏi thật đeo vậy nặng không chị ?,0
2019,Tao vẫn đang trông ngày trở_lại trường : ) ),0
2020,Hình_như đợt MSI thì phải,0
2021,Phạm_Thị_Kim_Tuyến kkkkk sau 10h30 là ok,0
2022,Abe chào cô lan chưa,0
2023,Xin chao ong_ong noi rat fung cam phuc ong con chuc ong va hia dinh van an va chung ta hay cau nguyen o hi cho bang loi cau nguyen,0
2024,Tết về trên xóm nhỏ,0
2025,A cứ trêu a bomman = ) ),0
2026,"Dân_đen dân bẩn ai mà không biết , chỉ có người trong_sạch đứng trong hàng_ngũ của Đ là không biết thôi .",2
2027,"Thôn làm_vậy là do thôn lầm , thôn lầm nên dân nó ghét , nó bật lại là thôn cái lù",1
2028,"Jack mới đổi thể_loại nhạc mới nên có kẽ nghe chưa wen thôi . Nghe nhạc hay phết , lời tạm ổn . Comeback v là OK rồi",0
2029,Toà_án Việt + là bọn giết người hơp pháp,2
2030,Anh nói to mà_lại còn đúng vl : - D,0
2031,Việt_nam vô_địch ,0
2032,Em chào chị Dễ thương,0
2033,"Huyền_Khánh_Phùng có 1 điều em rất thắc_mắc không biết chị có quan hẹ ntn vs anh độ . Vì xưa_nay không thấy ảnh nhắc về chị và ảnh chỉ nói có 1 ng anh_trai thoi . Em biết đây là điều k nên hỏi nhưng em khá tò_mò , chị có_thể trả_lời hoặc không cũng được ạ",0
2034,Tùng sói vuto idol giới trẻ,0
2035,theo nữa là : Toang hết rồi,0
2036,Ông sena kiểu như : clg đang xảy ra vậy : ) ) ),0
2037,Bơ-phẹt ,0
2038,chắc do nghe nhạc rock nên bị chết,0
2039,Nguyễn_Quốc_Huy nghĩ j mà t ở đó dc,0
2040,Thảo_Minh = ) ) ) ),0
2041,Thượng_đẳng j mà chậm quá trend này Việt_Nam làm biết_bao lâu rồi ,0
2042,Điện_thoại chụp đẹp cực_kì,0
2043,Nhung_Trang bắt trend để chụp ảnh thoi,0
2044,Nhẹ_nhàng và đầy tình_cảm,0
2045,ad muốn rửa bát bẩn,0
2046,ở nhà tránh con di chùng : v,0
2047,nope,0
2048,Chúc mn bình_an,0
2049,"Nguyễn_Ngọc_Linh xét_nghiệm 1 vài bệnh thông_thường , còn Corona phải dùng kit chuyên_dụng và chỉ một_số nơi có , không phải ở đâu cũng xét_nghiệm đc . Xong thì phân nhóm máu , ai nhóm gì truyền nhóm đó . Xem máu phù_hợp , b nghĩ ghép tạng sao ?",0
2050,Không phải ai đi Châu_Âu quay về cũng để cứu nước,0
2051,Thằng cháu tao cũng đú trend . : ) ),0
2052,bút thì chả cần bỏ_mẹ ra : ) ),1
2053,Ai thì ai con_cháu Việt_Nam mà,0
2054,❤,0
2055,"DM ... thèng assmin này ... hỏi ngu méo chịu được ... mày làm như muốn tập_trận chung với QDNDVN dễ lắm vậy ... mày hỏi 4 thằng đó ( Mĩ , Úc , Nhật , Phi ) coi tụi nó biết nói tiếng việt không mà tập chung ...",2
2056,933318902,0
2057,Nản cái chế độ ...,2
2058,Lúc đi làm tộc_trưởng lúc về mất chức,0
2059,Khác thật sự浪,0
2060,Nguyễn_Trọng_Thái ong giám bảo anh tôi sai à ? Sai cc đéo sai ,2
2061,Trung cũng có xe nè Mn . Anh Tiệp tuổi gì .,0
2062,tôi càng thấy trung cộng càng tự khiến mình nhục_nhã hơn nên meh,2
2063,ATM Cao_Lãnh,0
2064,Lê_Hải_Nam xin video,0
2065,Chuyện gì ma minh hiểu nổi nhiêu vay,0
2066,Thư Minh vào nghe nhạc anh Mèo của bạn nào đấy đi cậu,0
2067,"Cái nầy thì không phải chửi cộng_đồng mạng , mà ai chọc nó , nó chửi .",0
2068,Nghe tới khúc chỉ hát lại nhớ tới clip của Đì_Va_Quanh_Ta = ) ) ) ) ),0
2069,Tiền_Giang nek chào chị,0
2070,Cho xin 1ty,0
2071,học_bổng gấp,0
2072,Mình nói lớn mà ngu thì lại nói mình hỗn . Ý_thức như đachlone,1
2073,Món quà năm mới Thầy dành cho chuột  Riot sẽ buff chuột mạnh_tay,0
2074,é hẹ hẹ sặc quâ bô ơiii,0
2075,Xin_lỗi nhưng tiền đó ở đâu ra vậy . ,0
2076,"quả thật là một bức ảnh vô cùng đẹp ! Đã lâu lắm rồi mình chưa xem một bức ảnh đẹp đến như thế này . Mình thật sự rất sung sướng , rất hạnh phúc .",0
2077,Cứ như thế_này thì duyệt mẹ đi cho nhanh ,0
2078,Đấy kỉ_niệm 5 năm đấy vẫn đi đong gái dạo : ) ),0
2079,Lê_Thành_Phúc : 3,0
2080,Trời_ơi cười muốn xỉu luôn vậy á,0
2081,chắc tui phải vô đảng quá,0
2082,Cứ có tiền là muốn lz cũg đc à : ) ),1
2083,Hoàng_Lịch xin bro,0
2084,Oy có Táo thì lại sướng : ) ),0
2085,"Tôi đã mời đc cụ Hạc_Đại_Phú ông ấy đến từ nền y_học mạnh_mẽ nhất thế_giới , có_lẽ ông ấy sẽ giúp đc cô",0
2086,"Thì cũng có_lý mà . Có những người chẳng bao_giờ like , thậm_chí ko thèm bật theo_dõi . Vậy_thì del đi chứ để kết_bạn làm gì nữa .",0
2087,Dương_Dương bị thì bị z chứ người đi làm thì vẫn phải đi nên nó sẽ lây sớm thôi,0
2088,Like thêm cái beatvn em ạ . Có họ vs nhau đấy : ) ),0
2089,chưa strem nữa anh ưiiii,0
2090,Nguyễn_Trí i love you chu cà mo,0
2091,Mê phần rap mà có 1 tý : ) ),0
2092,Dễ_thương quá cô yêuu ơiii . Ai lớp du chu cà mo ❤❤❤,0
2093,Tiến_Lê bố m thích đấy đạo_đức cl,2
2094,Dẹp quá chị hiếu oi,0
2095,"Do lớn rồi gánh nặng nỗi lo về cơm_áo_gạo_tiền lo cho gia_đình con_cái nên mới thấy tết nhạt , chán thôi",0
2096,Nguyễn_Nhi troi hot tren của m kìa nhi,0
2097,"Vết_thương lòng , nếu day đi day lại sẽ không_thể lành = ) ) ) ) )",0
2098,Hát dỡ mà hát hoài đuỹ khùng vàbg mã,2
2099,"phim hài , võ_thuật hành_động ATỔ - GÃ_GIANG_HỒ",0
2100,Mẹ cái thằng não chó .... dân ta nghèo mới mới làm_vậy ! Địt_mẹ mày biết cái lồn gì mà phán ? Pape ngày_càng xàm lồn,2
2101,Game cuối Nhím hoặc Bô làm quả MVP thì ngày vui trọn_vẹn mẹ luôn : ) ) ),0
2102,"Phúc_Báo thiệt mấy ba mấy má này rãnh hàng gê , đang trong thời_kì dịch_bệnh mà ham bay lắm ",2
2103,1:25 mình phải ở trong nhà . Mình muống đi đâu cũng phải đi ? ? ? ? ? ?,0
2104,Thôi ngủ xem gì giờ này nữa abe,0
2105,Tuần sau mình đi ăn burn real đi Thiên_Khánh_Cao_Tuyet Nhung_Dang_Trâu_Con Le_Mynhut,0
2106,Hoa_Sung_Me too : < <,0
2107,"Nên mua các bạn à , điện_thoại sài tốt phết đấy",0
2108,Nhìn cute thế_anh,0
2109,Cực_kì thuyết_phục ,0
2110,Draagon_Tyni_藍 cuối_cùng là ntn,0
2111,Cực_kì thuyết_phục ,0
2112,"Tự hỏi kb cuối giờ mai có dc hét vang câu khẩu_hiệu quen_thuộc "" ReFund đi ĐỨC "" nữa hay k . Nhưng vẫn ủng_hộ các a . ( Y )",0
2113,Quay clip cô Kim hát thêm đi_anh,0
2114,Đánh chết mẹ nó đi chị để nó mất_dạy quá,1
2115,Bỏ số dt ra xài mạng gì ... Khùng chết mịa,1
2116,Buổi chiều vui vẻ ♡,0
2117,Nhạc_sĩ với danh_hài đi thi ngôi_sao liên_minh thế_giới,0
2118,Cực_kì thuyết_phục ! !,0
2119,"Cực_kì thuyết_phục ! ,",0
2120,Chó cắn lũ nhà nc vn,2
2121,"Tăng thu , giảm chi , tích_cực tham_nhũng . Dân biết khổ_sở nhiều sẽ bớt ngu đi thì 1,2 năm nữa sẽ có biến .",0
2122,Trông bần bần da đen thế thôi chớ thật_ra bần thật anh ạ ..,0
2123,Chụt_Chụt = ( ( Buồn_Của_Nhung,0
2124,Chúc anh_chị sống hạnh_phúc,0
2125,Hẹn năm sau ,0
2126,Mấy em tiêu rồi .,0
2127,Ẩn mình dưới ao,0
2128,Đéo thể cãi được vì anh tôi giống . . . À . Gờ đờ ra gon giống anh tôi vl : ) ) ),1
2129,thợ thật_sự,0
2130,Tấu hài cực mạnh : ) ),0
2131,Ai cũng hiểu rồi chỉ là chưa có ai đứng lên dám làm j thui,0
2132,tộc này là chất lừ : ) ),0
2133,mịe con chó nàyyyy,2
2134,Chàng tộc_trưởng 藍,0
2135,Có biết vì sao CNXH xếp sau_cùng trong các hình_thái_Kinh_tế của thế_giới không ? VÌ NƯỚC NÀO ÁP_DỤNG NÓ SẼ BỊ DIỆT_VONG CMNR CÒN TỒN_TẠI ĐÂU MÀ ÁP_DỤNG HÌNH_THÁI_KINH_TẾ KHÁC .,2
2136,giáo_án này hả : v,0
2137,Hình_như admin trang này là 1 fan cuồng của Việt_Tân,0
2138,Cái lông_mày hơi khác,0
2139,video này nằm trong tập bn v ông,0
2140,Fan cứng nha,0
2141,Thề coi giải_trí vl,0
2142,Đm lại còn 1 1 với supper fake . Nói mẹ ra là fake đi,1
2143,đang buồn xem cái nãy hết buồn luôn : ) ) ),0
2144,"Hay , chính_quyền VN rất có tính giải_trí . Nhưng ngặc một nỗi , sự độc_ác của nó thì là thật và không giải_trí tí nào cả .",2
2145,Hàn_quốc sẽ ko thích điều này,0
2146,Có giáo_án này không : ) ),0
2147,Hiếu_Bến_Tre thế chắc mấy thằng haha có đạo_đức tốt : ) ),0
2148,Lê_Hồng_Quang hôm_qua nghe nói nay off stream,0
2149,"Ở VN bầu_cử CTN đạt những 99,79% . ",0
2150,Chả làm cái mẹ gì cũng lên fan cứng : ) ) ),0
2151,Mới sắm quả cốc siu đẹp của tộc_trưởng : 3,0
2152,Nguyễn_Hiếu rồi ông ơii,0
2153,"Hà_nội thì nghi có thuỷ_ngân trong không_khí , miền trung thì cá chết hàng_loạt , sợ thật ...",0
2154,đập ông_già về cho ăn hành,0
2155,Giết nó,2
2156,Wow,0
2157,B52 thích láy máy_bay_bà_già = ) ),0
2158,Xin vd 藍,0
2159,F,0
2160,Là cô my dù hả thầy,0
2161,Đây là Nhật_Bản : ) ),0
2162,Trần_Nhật alo ?,0
