,Unnamed: 0,Comment,Constructiveness,Toxicity,Title,Topic
191,5325,Cảm_ơn các anh đã dũng_cảm chặn bắt_tội phạm,0,0,Một tiếng vây bắt nhóm buôn ma túy trên quốc lộ,PhapLuat
192,5178,Nhìn đôi mắt và khuôn_mặt là biết con_người rồi,0,1,5 cháu bé bị mẹ và cậu chăn dắt ăn xin,PhapLuat
193,7045,Khiếp nhỉ,0,1,Ba người chết trong vụ cháy cơ sở nghiên cứu Huawei,TheGioi
194,203,Cơ_bản nhất là ko nghe thấy lời .,0,0,Binz - 'gã phong tình' của làng Rap Việt,GiaiTri
195,9660,"Mong bão mau tan , mong bà_con đều bình_an cả người cả của",0,0,"Bão tăng cấp, hướng vào Quảng Bình - Quảng Ngãi",ThoiSu
196,5425,"Cây dao từ đâu ra , của ai.có lối_thoát không .",0,0,Án mạng khi khước từ quan hệ tình dục đồng tính,PhapLuat
197,6729,Ca bệnh ở Thạch_Thất sang đến Pháp xét_nghiệm dương_tính thì sao ! ?,1,0,Bảy ngày không lây nhiễm nCoV cộng đồng,SucKhoe
198,5828,"Tụi giang_hồ này hung_hãn quá , cần nghiêm_trị để làm_gương .",0,1,Bị chém chết sau một km tháo chạy,PhapLuat
199,1493,"Tài_năng thiên_bẩm + nỗ_lực không ngừng_nghỉ , quá khâm_phục em khi lớp 10 đã dành được HCV IMO , thậm_chí là thủ_khoa của đội_tuyển , top 4 thế_giới . Đăng còn mong_ước làm thầy_giáo dạy Toán , chắc_chắn sau_này em sẽ là nguồn cảm_hứng bất_tận như thầy Trình ! Chúc_mừng em",1,0,Chàng trai vàng Ngô Quý Đăng biết làm Toán từ 4 tuổi,GiaoDuc
200,1404,Tuấn_Kiệt sẽ là nhà vô_địch . Tin tôi đi . Haha,0,0,Bốn thí sinh tranh tài tại chung kết Olympia,GiaoDuc
201,4745,rất dễ hiểu cảm on VNexpress,0,0,Cách phân biệt lỗi sai làn và không tuân thủ vạch kẻ đường,OtoXemay
202,8949,Dẫu như_thế_nào vẫn ủng_hộ bóng_đá Đức và bayern Munich,0,0,Bayern - Sevilla: Cuộc chiến của những kẻ bất bại,TheThao
203,2315,Không biết phải nói sao . Người câu cá và cá đâm chết người . Mà ngày_nay có nhiều người xem câu cá là hoạt_động giải_trí quá . Sao không chuyển sang đọc sách hay đi du_lịch ngắm cảnh nhỉ ? ! ?,0,0,Cá lớn đâm chết cần thủ,KhoaHoc
204,2749,Đọc tựa đề tưởng đâu của Mỹ ai_ngờ lại là TQ .,0,0,Chip chuyển đổi lượng tử tốc độ ánh sáng đầu tiên thế giới,KhoaHoc
205,2243,Nhỏ mà lợi_hại . Sao chúng hiểu mà di_chuyển tốt thế nhỉ,0,0,Bè kiến lửa trôi nổi giữa phố sau bão,KhoaHoc
206,9513,Sao xây thẳng luôn nà,0,0,Ba phương án xây cao tốc Cần Thơ - Cà Mau,ThoiSu
207,2200,Nhìn thật khủng_khiếp .,0,0,Bầu trời Mỹ đỏ rực như tận thế trong đám cháy rừng,KhoaHoc
208,466,Vẫn thích giọng hát của em .,0,0,Buồn làm chi em ơi' - khúc tâm tình của Hoài Lâm,GiaiTri
209,2606,Chú cá_voi trong truyền_thuyết Finding_Nemo đây mà,0,0,Cá voi xanh xuất hiện lần thứ ba trong 100 năm,KhoaHoc
210,4765,"Đang đi theo biển R412 tới ngã 4 đèn_xanh đèn_đỏ . Chờ đèn_xanh , đi qua ngã 4 được 10m là biển R411 thì phải làm_sao ? Rất nhiều trường_hợp như_thế .",1,0,Cách phân biệt lỗi sai làn và không tuân thủ vạch kẻ đường,OtoXemay
211,4741,"Quan_trọng nhất là dán kính và trải sàn , những phụ_kiện khác không cần_thiết lắm !",1,0,Các loại phụ kiện ôtô đại lý hay chào khách,OtoXemay
212,7545,Không_thể gọi Ấn_Độ là cường_quốc được nếu cứ cổ_hủ và bất_bình_đẳng xã_hội thế_này,1,0,Cô gái Ấn Độ chết sau khi bị cưỡng hiếp tập thể,TheGioi
213,8822,"Đá cho vui , trận sau gặp TPHCM thôi mà . HLV nào chả được . Thay làm gì nhỉ ?",0,0,Bầu Đức thay HLV trưởng,TheThao
214,674,Khẩu_trang vàng và cầm tay che hờ thì có tác_dụng gì phòng nCoV cơ chứ .,0,0,Cựu phó thủ tướng Italy hôn người tình trên thảm đỏ Venice,GiaiTri
215,2646,"nhìn lại họ đi , họ hoàn_thành rất nhiều công_trình thế_kỷ mà phần_lớn thế_giới không làm được đấy",0,0,Cầu nặng 23.600 tấn hai lần xoay vào vị trí,KhoaHoc
216,6319,Mắt cô rưng_rưng từng từ khi đọc về các con . Thương 2 con thật nhiều . Con sẽ sớm đc như các bạn thôi . Cô tin là như_vậy !,0,0,Những 'bước tiến diệu kỳ' của Trúc Nhi - Diệu Nhi,SucKhoe
217,8912,"Chúc_mừng Bayern có một năm đại thàng công ! , hãy cố_gắng hơn_nữa để có thành_tích vĩ_đại như cú ăn 6 của Barca nhé ! , năm trước thì Liv là nơi nương_tựa cho rất nhiều fan du_mục từ các CLB khác vui ké như : fan Rô , fan Juve , fan MU , fan Real , năm nay thì Bayern lại là nới tá_túc cho nhóm fan này vui ké , .. , chắc sang năm họ lại chuyển qua Barca mất thôi , hi_hi : 6 > 5 , 6 > 4 , 10 > 7 .",1,0,Bayern đoạt Siêu Cup Đức,TheThao
218,255,Đã từng đến thăm anh và Bôm ngày đưa Bôm sang Hàn_Quốc mổ não mà giờ cháu đã khoẻ_mạnh thế_này . Một nghị_lực phi_thường của vợ_chồng anh cứu cháu dù một_chút cơ_hội mỏng_manh .,0,0,"Bố con Quốc Tuấn nghe nhạc, chơi đàn buổi sáng",GiaiTri
219,5728,chính_quyền nơi bé ở xử_lý trễ quá,0,0,Bé trai 4 năm sống trong đòn roi của bố,PhapLuat
220,8546,"Khổ_thân fati 17 TUỔI , kiếm được quả pen làm hattrick mà_lại bị hôi mất : ' ) .",0,1,Messi và Fati giúp Barca đại thắng trận ra quân La Liga,TheThao
221,3930,Eo_ôi làm gì mà ông giàu giữ vậy ? chắc lại là kiếm tiền không sạch rùi ?,0,1,Đại gia xăng dầu vừa bị bắt đứng sau hàng chục doanh nghiệp,KinhDoanh
222,1280,"Trách_nhiệm cũng do bố_mẹ các cháu quá nuông_chiều con_cái dẫn đến nhiều cháu hư , không vừa_ý là tỏ thái_độ phản_ứng thái_quá . Mong các gia_đình chú_ý đừng quá nuông_chiều con_cái khi còn nhỏ .",1,1,Bé gái 21 tháng tuổi bầm tím người khi đi học,GiaoDuc
223,7763,Tôi nghĩ rằng Trump sẽ chiến_thắng . Vì kinh_tế sẽ bị ảnh_hưởng bởi Covid là rất lớn . Và người Mỹ hiện_tại sẽ cần một người có đủ tố_chất của một Doanh_nhân để khôi phúc kinh_tế Mỹ . Và doanh_nhân đó chính là Trump .,1,0,Tin bầu cử Mỹ: Hàng nghìn người tuần hành ủng hộ Trump,TheGioi
224,3691,"Năm đầu thì tiền bay hết , làm gì mà có lãi 40% . Nhân_viên bh chém ác quá . Tiền của bạn bắt_đầu lãi phải từ tầm năm thứ 6 . Nhưng tiền đóng bảo_hiểm nên xác_định là tích kiệm lâu_dài , dùng tiền đó để mua sự an_tâm . Và nếu bạn rút_tiền ra để hưởng lãi thì bạn sẽ mất hết quyền_lợi bảo vệ.Tôi cũng mua bảo_hiểm và xác_định sẽ không rút_tiền ra cho đến năm 70 tuổi ( sau năm đó bảo_hiểm không bảo_vệ tôi nữa ) , lúc đó số tiền rút được tôi để cho con 1 phần , còn lại tôi tự lo cho bản_thân , không dựa_dẫm con_cái .",1,0,Chưa lập gia đình có nên mua bảo hiểm nhân thọ?,KinhDoanh
225,9159,Còn một con đường tên là Sương_Nguyệt_Anh hay Sương_Nguyệt_Ánh nữa .,1,0,38 tên đường ở TP HCM bị đặt sai,ThoiSu
226,7160,Điểm chung của những người này là ít học .  ,0,1,Bên trong 'thành lũy' một lòng một dạ với Trump,TheGioi
227,1122,"Tôi không hiểu cô_giáo lúc đấy đang nghĩ gì khi để cháu bé bị đánh mà không hề phản_ứng , nếu là con_em của cô_giáo thì sẽ thế_nào ?",0,1,Ba cô giáo bị dừng công tác vì không bảo vệ trẻ,GiaoDuc
228,9143,"Theo tôi , nên đặt tên đường theo số thứ_tự ngay phía dưới tên gốc . Đây là cách làm tiến_bộ và hữu_ích mà tôi đi đến 1 số nơi khác , nhìn đường là biết mình đi như_thế_nào , chả sợ lạc đường . Vd , đường số 2 chắc_chắn cạnh đường số 1 và cứ thế ... Cách làm này giúp cho người_dân vùng khác , nước khác đặt_chân đến sẽ cảm_giác nhẹ lòng , dễ định_hình lộ_trình .",1,0,38 tên đường ở TP HCM bị đặt sai,ThoiSu
229,5691,"Thấy không ổn khi ban_đầu giải_quyết khi gặp tình_huống này ,",0,0,Bé trai 4 năm sống trong đòn roi của bố,PhapLuat
230,5561,Ôi tôi nghiệp mọi người quá,0,0,Ba mẹ con bị truy sát,PhapLuat
231,4503,"Đọc qua một_số ý_kiến đọc giả về giảm_xóc xe Q5 cứng hơn Lexus cho thấy điều cần hiểu rằng đối_với xe thể_thao chạy được vận_tốc nhanh bám ôm cua gấp ... nên thường phải có giảm_xóc cứng hơn loại xe thường , nếu tính giá_thành sản_xuất đối_với loại giảm_xóc thể_thao đắt hơn nhiều giảm_xóc thường.Đối với Lexus họ chú_trọng về tiện_nghi cho người ngồi cảm_thấy thoải_mái hơn , nhưng xe Đức họ lại quan_tâm đến tiêu_chuẩn kỹ_thuật sao cho đảm_bảo theo đúng hạng xe.Ý kiến cá_nhân một_chút theo đánh_giá của tôi và nhiều nhân_viên kỹ_thuật xe ở Đức đánh_giá xe Audi rất tốt về độ bền và ổn_định , nó còn được đánh_giá cao hơn cả BMW về chất_lượng , với BMW hay hỏng vặt hơn , đương_nhiên nói_riêng về chất_lượng Mercedes thì không còn gì phải bàn nhiều .",1,0,Audi Q5 Sportback 2021 - đối thủ mới của BMW X4,OtoXemay
232,1025,"Đào_tạo quan trong là chất_lượng chứ không phải mấy tờ giấy xin phép . Thu_hồi bằng chỉ vì thủ_tục hành_chánh vậy ai phải là người chịu trách_nhiệm ? Học_viên có tội_tình gì , khi họ học thì làm_sao họ biết được lớp_học có hợp_lệ hay không ? Ngoài trừ học_phí thì thời_gian 2 3 năm trời đầu_tư cho việc đi hoc làm_sao trả lại cho học_viên được . Ai sẽ chịu trách_nhiệm cho việc này ?",1,0,125 học viên trường y bị thu hồi bằng tốt nghiệp,GiaoDuc
233,4989,Mua theo con tim thì Lux_SA còn theo lý_trí thì San_Sắt nhé bạn .,1,0,Chọn Lux SA Plus 2019 hay Santa Fe Premium 2020?,OtoXemay
234,5449,"Lấy dao đâm bạn thân , sau đó bỏ trốn , sao thấy hèn quá !",0,1,Án mạng trong tiệc sinh nhật nữ sinh,PhapLuat
235,7132,"Bất_ngờ tháng 10 lần này không đúng hẹn , nên sẽ chuyển qua bất_ngờ tháng 11 !",1,0,Bất ngờ tháng 10' có thể xoay chuyển cục diện bầu cử Mỹ,TheGioi
236,3371,"Đã biết , và rất cảnh_giác với thể_loại này rồi ,",0,0,Bỗng dưng mắc nợ ngân hàng dù không vay vốn,KinhDoanh
237,6791,Một kinh_nghiệm đáng quan_tâm trong việc ăn_uống quá lạm_dụng một loại thực_phẩm .,1,0,Bé trai xanh tím người vì ngộ độc nghi do củ dền,SucKhoe
238,3416,"Đọc cmt mới biết rất nhiều người giống mình , đi chợ từ_chối nhận túi nilong từ người bán , hay mang sẵn túi_xách chợ đựng đồ , có túi rồi về giặt đi dùng lại . Yêu_thương !",1,0,Bữa ăn sơ chế nở rộ từ Covid-19,KinhDoanh
239,2057,Caligula được mệnh_danh là hoàng_đế điên đấy các bạn ạ . Mặc_dù ổng có tiếng là ưa_nhìn thật .,0,0,AI phục dựng gương mặt 54 hoàng đế La Mã,KhoaHoc
240,8705,"Tuổi_tác là một phần nguyên_nhân khiến Messi không ghi_bàn , hơn_nữa anh cũng mong hết hợp_đồng để đánh_bài q chuồn .",1,0,Barca thắng đậm dù Messi tịt ngòi,TheThao
241,2916,giá dịch_vụ chắc sẽ chỉ phục_vụ cho tỉ_phú mà thôi,0,0,Công ty Anh hé lộ mẫu taxi bay 8 cánh quạt,KhoaHoc
242,4946,"Trang_bị Seltos thì bản thấp cắt quá nhiều so với Kona : em liệt_kê các tiện_ích cần_thiết - Có 2 tui khí , Kona 6 - Chìa_khoá vặn thủ_công , Kona smartkey , start / stop nút bấm - Cắt camera lùi . Kona có - Cắt cảm_biến áp_suất lốp . Kona có - Không thấy cruise control . Kona có - Seltos VN là bản thiết_kế cho khu_vực kém phát_triển ( ấn_độ , VN ) , Kona VN là bản toàn cầuNgoài ra máy 1.4 T chưa biết vận_hành thế_nào .",1,0,Chọn Kona 2.0 đặc biệt hay Seltos Luxury?,OtoXemay
243,1270,Dạy trẻ không là nô_lệ của vật_chất là chúng hạnh_phúc và sống có ý_nghĩa .,1,0,Bảy cách dạy trẻ không cần là người giỏi nhất,GiaoDuc
244,1709,"Bao năm cải_cách vẫn khổ . Nhà mình có mấy đứa cháu , bố_mẹ đưa_đón học thêm toàn 21h mới về . Xong người Việt cứ nhỏ_bé nhất thế_giới , thời_gian chơi thể_thao không có suốt ngày học vs cái cặp to_đùng .",0,1,Chương trình mới không ép học tiếng Việt nhanh',GiaoDuc
245,6449,Phòng_bệnh chủ_yếu từ việc chuẩn_bị thức_ăn đúng cách . Độc_tố của vi_khuẩn có_thể bị phá_huỷ nếu hâm_nóng ở nhiệt_độ hơn 85 °C ( 185 °F ) trong hơn 5 phút .,1,0,7 người ngộ độc pate Minh Chay phải thở máy,SucKhoe
246,5723,"Đọc thấy thật đau_lòng , xin vnexpress cho mình thông_tin chuyển_khoản để có_thể giúp_đỡ hai bà cháu . Cứ nhìn con_cháu mình được yêu_thương lại thấy xót_xa . Mong mọi người giúp_đỡ hai bà cháu . Thật ko muốn tin đây là sự_thực .",1,0,Bé trai 4 năm sống trong đòn roi của bố,PhapLuat
247,184,đẹp quá,0,0,"Bảo Thanh, Phương Oanh khoe sắc trên thảm đỏ",GiaiTri
248,3966,Tôi thuộc hộ dân trong chung_cư q12 đã nhận bàn_giao nhà gần 5 năm mà hiện_tại vẫn chưa nhận được sổ hồng . Kính mong các cấp chính_quyền rà_soát và cấp sổ sớm,1,0,Doanh nghiệp cầu cứu vì vướng tiền sử dụng đất 5-7 năm,KinhDoanh
249,397,Thần_tượng một thời của tôi . Chỉ tiếc cuộc_đời cô ấy có nhiều biến_cố xảy ra .,0,0,Britney Spears: 'Bậc thầy' trình diễn trên sân khấu VMAs,GiaiTri
250,743,"Nhớ lại kỷ_niệm khi tôi là sinh_viên đại_học Thuỷ_sản Nha_Trang nay là ĐH Nha_Trang những năm 2006 2008 tôi trong ban điều_hành FC Quang_Vinh Khánh_Hoà , hồi đó tôi thường giao_lưu với FC Anh 2 Lam_Trường_FC_Đàm và Anh Bo và đc mời đại_diện mỗi dịp Sinh_Nhật FC tôi đều đc gặp cả Mr_Đàm_Anh 2 LT và anh Bo_ĐT và dự tiệc cùng 3 ca_sỹ ấy . Trong những ca_sỹ ngày ấy đến hôm_nay , ĐT là ca_sỹ mà tôi fai gọi là bất_tử vì từ giọng hát đến ngoài hih so với lần đầu tôi gặp trực_tiếp đến nay không hề thay_đổi . Dẫu đã là nghệ_sỹ thì có người khen người chê nhưng chưa 1 FC nào lớn_mạnh và bền_vững như FC Đan_Trường . Tôi nhớ FC Quang_Vinh ... Nếu bạn nào từng trong FC Qvinh ngày ấy ở Khánh_Hoà đọc đc bluan này có nhận ra a Trung dân ĐH Nha_Trang ko , nhớ các em FC nhiều lắm , lúc đó điện_thoại và liên_lạc khó_khăn chỉ có Yahoo nên ko lưu lại đc tin gì của các em rồi Yahoo đóng_cửa a cũng bặt tin câc em . Xin 1 vé về tuổi_trẻ năm_xưa .",1,0,Đan Trường kể chuyện fan cuồng,GiaiTri
251,2885,không hiểu sao nhìn ảnh thị trấn cổ này ..... tôi lại nhớ sài gòn đà lạt và bạn bè người thân nửa thế kỷ trước .... giờ cảnh xưa chẩng còn bao_nhiêu ... mà người xưa cũng hầu như khuất bóng ...,0,0,Cổ trấn 300 tuổi nổi lên giữa hồ,KhoaHoc
252,5069,"Cho cách_ly vĩnh_viễn khỏi xa hội , gắn chip điện_tử theo_dõi , với loại biến_thái hại đời các cháu .",0,1,28 năm tù với kẻ hiếp dâm hai con gái của người tình,PhapLuat
253,1581,Khâm_phục bạn,0,0,Chàng trai Việt duy nhất bốn lần đạt 9.0 IELTS,GiaoDuc
254,228,"Vẫn nghe rap của Us_Uk và Mỹ_latin , nhưng không_thể thẩm được rap VN",0,0,Binz - 'gã phong tình' của làng Rap Việt,GiaiTri
255,3153,Các bài kiểu này hay quá .,0,0,A380 - Siêu máy bay thất sủng của Airbus,KinhDoanh
256,8038,Gì gì ? Messi luôn thua Ronaldo là múi và tuổi nhé !,0,1,20 năm Lionel Messi gắn bó với Barca,TheThao
257,3702,Tiền mua mấy cái đùi đầy mỡ của KFC là đủ quất nguyên 1 con gà ta luộc tươi_tắn thơm ngon rồi . Fast food ở VN không đâu lại trở_thành thứ sang chảnh . Nó chỉ xứng_đáng giá ~ 20 k / bữa ( kèm nước ) thay_vì 50-60 k như hiện_tại .,1,0,"Chuỗi gà rán KFC, Lotteria, Jollibee kinh doanh ra sao",KinhDoanh
258,3000,"Kiên_trì đọc đến cuối mà cũng chẳng thấy tên mình , thiếu_sót quá .",0,0,10 gia đình giàu nhất châu Á,KinhDoanh
259,7724,Một đất_nước văn_minh và nhân_văn ...,0,0,Đàn ông Thụy Sĩ được nghỉ 10 ngày chăm vợ đẻ,TheGioi
260,5716,VN nên đề_xuất luật ko được đánh bé dù chỉ 1 lần . Đánh_đập ko phải là cách để nuôi dậy trẻ . Những nước tiên_tiến thì điều này đã có từ 50 năm trở_lại,1,0,Bé trai 4 năm sống trong đòn roi của bố,PhapLuat
261,3874,"Trào_lưu thôi , sẽ chìm như trà_tắc , trà_sữa , ...",1,0,Cơn sốt thực phẩm đen,KinhDoanh
262,6441,"tình_hình thực_phẩm hiện_nay rất ít khi kiểm_tra các loại vi_khuẩn nguy_hiểm , gây chết ở tỉ_lệ 10 ^ -9 như hiện_nay . Cùng lắm thì kiểm_tra 1 số vi_khuẩn cơ_bản như E.coli , Salmonella , Staphilo , .. mà những vi_khuẩn này cùng lắm chỉ xét nồng_độ nuôi_cấy khoảng 10 ^ -5 . -6 đã có kết_quả rồi . Mong cơ_quan_chức_năng có_thể xây_dựng các chỉ_tiêu cụ_thể hơn để đảm_bảo atvstp .",1,0,7 người ngộ độc pate Minh Chay phải thở máy,SucKhoe
263,2860,Gửi 1 đội đặc_nhiệm Vn mang giềng sả qua giải_cứu . Đảm_bảo diệt được hết,0,0,Chuột to bằng con thỏ xâm chiếm nhà dân Anh,KhoaHoc
264,3609,Tất_cả các sản_phẩm thức_ăn ở Viet_Nam được gọi là gia_truyền ( Kiểu_Minh_Chay ) đều từ kinh_nghiệm gia_đình không có bất_kì sự phân_tích hay đánh_giá từ cơ_sở khoa_học hay hỗ_trợ thiết_bị hiện_đại công_nghiệp . Có_thể hàng trăm_năm món ăn gia_truyền ấy không gây hại nhưng là may_mắn . Vậy dù gia_truyền hay gì đi_nữa cần phải chuẩn_hoá bằng các qui_định kiểm_định chặt_chẽ . Giữa gia_truyền và sự tiên_tiến phải kết_hợp lại mới là bền_vững không thất_truyền,1,0,Minh Chay còn hơn 500 khách hàng mua pate chưa thể liên lạc,KinhDoanh
265,2376,sao mấy con cá Mập với cá Voi không đổi nhóm thịt chim Nhạn nhỉ ? ăn cá hoài cũng ngán chứ .,0,0,Cá mập và ó biển cùng ngấu nghiến đàn cá mòi khổng lồ ,KhoaHoc
266,6270,Loa phường đâu nhỉ ?,0,0,35 người đến Bạch Mai khám sau ăn pate Minh Chay,SucKhoe
267,5649,"Tôi đã nói rồi , đối_với thanh_thiếu_niên hoặc trẻ vị_thành_niên thì sau các bản_án hiện_nay cần bổ_sung thêm hình_thức cải_tạo lao_động có giam_giữ .",1,1,Băng cướp 'xả mã tấu' uy hiếp nạn nhân,PhapLuat
268,9138,"Hệ_luỵ là người_dân phải đi đính_chính sổ_hộ_khẩu , sổ_đỏ .",1,0,38 tên đường ở TP HCM bị đặt sai,ThoiSu
269,467,"Tui nghĩ ngay đến mấy loại khẩu_trang vải hay bán ngoài chợ có hoạ_tiết y_chang vậy luôn , tuy hàng fake nhưng đã xuất_hiện từ rất lâu rồi hình_như là trước khi hãng Burberry tung ra sản_phẩm khẩu_trang luôn",1,0,Burberry bán khẩu trang,GiaiTri
270,8790,Ôi cay quá,0,0,Bartomeu: 'Tôi không thể để Messi ra đi',TheThao
271,2318,loài cá_thu này có tập_tính bay_nhảy theo đoàn trên mặt_nước gặp tàu_thuyền có người đứng ở trên.cá nhìn từ dưới nước lên trên thấy hình_bóng của người nên lầm tưởng hình_bóng của đồng_đội mình đang nhảy,1,0,Cá lớn đâm chết cần thủ,KhoaHoc
272,7536,Cầu_mong cả hai ngài bình_an chứ nếu_mà ... thôi không dám nghĩ ...,0,0,Chuyên gia y tế nói Biden cần xét nghiệm nCoV,TheGioi
273,1764,rõ khổ ngày đầu đi học.xin chia buồn cùng gia_đình,0,0,"Cổng trường sập, đè chết ba học sinh",GiaoDuc
274,61,Tui cũng dùng khẩu_trang made in vietnam . 60.750 vnđ 1 túi / 50 chiếc : ) ),0,0,Angelina Jolie chuộng khẩu trang sản xuất ở Việt Nam,GiaiTri
275,8542,Phạt_đền kìa . Có tính ko . Nhưng sao Si lại đá chứ phải nhường cho đồng_đội mới phải ?,0,0,Messi và Fati giúp Barca đại thắng trận ra quân La Liga,TheThao
276,2290,Ếch bảo sao tao ăn mà vẫn thấy đói nhỉ,0,0,Bọ sống sót sau khi chui ra khỏi hậu môn ếch,KhoaHoc
277,5567,Vậy có_thể hiểu là một bộ_phận lớn người ăn thịt chó đang tiêu_thụ đồ_ăn trộm ko hả mọi người ? ?,0,1,Ba người ăn trộm nửa tấn chó trong một đêm,PhapLuat
278,2987,Cảm_xúc của tôi cũng phấn_khích hệt ông khi xem video này . Phát_minh đột_phá .,0,0,Cuộc gọi đầu tiên từ điện thoại di động,KhoaHoc
279,3361,Tự_nhiên sáng ra xem tài_khoản thấy bài BỖNG_NHIÊN MUỐN KHÓC ha ...,0,0,Bỗng dưng mắc nợ ngân hàng dù không vay vốn,KinhDoanh
280,7460,"Nếu đánh vào sự đồng_cảm , thì ngay_lập_tức ông nên dựa vào việc này để cảnh_tỉnh người_dân rằng ai cũng có_thể bị nhiễm , và hướng_dẫn họ hành_động thế_nào để chiến_thắng bệnh_dịch . Biết_đâu điều này lại biến nguy thành cơ !",1,0,Chiến dịch của Trump sa 'vũng lầy' Covid-19,TheGioi
281,2500,"Thượng xung hạ đột , thượng_hạ đều đánh rắn đằng đầu . Thắng !",0,0,Cá trê treo mình giữa hai con rắn,KhoaHoc
282,2772,Trung_thành tuyệt_đối .,0,0,Chó đỡ nhát cắn của rắn đuôi chuông thay chủ,KhoaHoc
283,6477,Chúc_mừng anh và cảm_ơn các bác_sĩ,0,0,9 giờ sửa gương mặt 'như hóa thạch nghìn năm',SucKhoe
284,6966,chỉ nghĩ thôi mà thấy thốn thốn rồi,0,0,Bé trai bị kẹt dương vật vào khóa quần,SucKhoe
285,925,RIP nữ_hoàng gai !,0,0,Diễn viên 'Game of Thrones' qua đời,GiaiTri
286,4886,"Bạn tham_khảo thêm Mitsubishi_Attrage xem . Giá hợp_lý , xe phân khúc B , dáng tương_đối , hệ_thống an_toàn khá , tiết_kiệm nhiên_liệu cực_kỳ phù_hợp tiêu_chí của bạn",1,0,Chọn Hyundai i10 sedan hay Fadil?,OtoXemay
287,2645,Quá đỉnh,0,0,Cầu nặng 23.600 tấn hai lần xoay vào vị trí,KhoaHoc
288,7540,Nơi nguy_hiểm nhất của các chị_em là đất_nước Ấn_Độ,0,0,Cô gái Ấn Độ chết sau khi bị cưỡng hiếp tập thể,TheGioi
289,5340,Như phim hành động.sợ quá.hình như bọn chúng k biết sợ.cha mẹ nào có con nhìn thấy thật đau_lòng,1,0,Một tiếng vây bắt nhóm buôn ma túy trên quốc lộ,PhapLuat
290,6605,"Đề_nghị công_ty thu_hồi khẩn_cấp sản_phẩm . ai mua_bán bị phạt nặng , kết_hợp nộp tự_nguyện sp này cho quản_lý thị_trường",1,0,Ba người Quảng Nam ngộ độc sau ăn pate Minh Chay,SucKhoe
291,4538,Xe gắn camera hành_trình đã bị xe_bồn ép nên phải chạy vào làn xe 2 bánh . Nếu nói xe_bồn mất phanh thì sao lại thắng được ngay sau khi gây tai_nạn ? Thật may_mắn khi ko có thiệt_hại về người .,1,0,Ba người thoát chết dưới bánh xe bồn,OtoXemay
292,4800,Vấn_đề là chả ai nhốt con mình trong xe của chính mình . Thường người bị bắt_cóc nhốt vào cốp xe lạ thì lấy đâu ra cái bấm móng tay và làm gì có ai đánh_dấu vào điểm để mở ?,1,0,Cách tự thoát ra ngoài khi bị nhốt trong cốp ôtô,OtoXemay
293,5719,"Trời_ơi nhìn thấy bé quá nhỏ_nhắn nhưng đọc bài còn xót_xa hơn . Thời này do đủ đầy nên trẻ_em dậy_thì sớm , thế_mà con sống với cha ruột lại bị ma_tuý ăn mất phần cơm sữa nên lớp 4 mà chỉ 18kg , làm_sao bù_đắp cho thiệt_thòi về thể_chất đây ? Tàn_ác quá . Lấy sinh_mệnh ra đánh_cược bao năm để đạt được ước_mơ nhỏ_nhoi là sống_sót để về ở với bà . Pháp_luật lỏng lẽo quá !",1,1,Bé trai 4 năm sống trong đòn roi của bố,PhapLuat
294,3277,Hãy khẳng_định vị_thế của mình thay_vì đi_đạo nhái,0,0,Bia Saigon của Sabeco bị làm 'nhái' như thế nào?,KinhDoanh
295,2623,Thử bán_đấu_giá xem có ai mua ko,0,0,Canada tìm cách cứu cây sồi khổng lồ 300 năm tuổi,KhoaHoc
296,6304,hy_vọng mọi việc tiến_triển tốt_đẹp,0,0,40.000 người tiêm thử nghiệm vaccine Sputnik,SucKhoe
297,5166,Không biết dùng từ_ngữ mạt_hạng nào để nói về loại người làm Mẹ và làm Cậu này .,0,1,5 cháu bé bị mẹ và cậu chăn dắt ăn xin,PhapLuat
298,4407,mua xe mà chỉ nghỉ tới tiết_kiệm xăng thì khỏi mua đở tốn xăng nhé,1,0,500 triệu mua xe gì tiết kiệm xăng?,OtoXemay
299,1602,"Haiiza ... Những kỹ_năng mềm cơ_bản đã không dạy hoặc dạy không hiệu_quả , giờ cho trẻ sử_dụng điện_thoại_di_động các nhà_quản_lý giáo_dục có suy_nghĩ kỹ về hệ_quả khi mà các vị có kiểm_soát được việc các em dùng điện_thoại vào việc gì , hay_là chỉ dùng một_ít cho việc học , phần_lớn còn lại là dùng để các chat , chơi game và xem web đen khi các em đang ở độ tuổi dậy_thì chịu ảnh_hưởng rất lớn ... , Những con_người còn rất trẻ để tự kiểm_soát , không bị sa_đà vào con đường không tốt cho sự phát_triển của bản_thân trong tương_lai ...",1,1,Chỉ nên cho học sinh THPT dùng điện thoại trong giờ học,GiaoDuc
300,5139,"Đau_lòng , Chính những người_thân lại là những người chăn_dắt , lạm_dụng",0,1,5 cháu bé bị mẹ và cậu chăn dắt ăn xin,PhapLuat
301,4478,"Mua 2 chiếc , về sử dụng chiếc nào ngon để lại chiếc nào dở thì bán ",1,0,600 triệu nên mua Suzuki XL7 hay Kia Seltos?,OtoXemay
